la plus; la plus; la plus; 
le plus;le plus;le plus;le plus;
de fil en aiguille;expression idiomatique;autres;;B2;<ENT>Prép1_<ENT>C1_<ENT>Prép2_<ENT>C2;;N/A;<ENT>Prép1_<ENT>Adj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
en eau de boudin;expression idiomatique;nature;;B1;<ENT>Prép1_<ENT>C1_<ENT>Prép2_<ENT>C2
à vue d'œil;expression idiomatique;corps humain;;N/A;<ENT>Prép1_<ENT>C1_<ENT>Prép2_<ENT>C2
en coup de vent;expression idiomatique;nature;;B1;<ENT>Prép1_<ENT>C1_<ENT>Prép2_<ENT>C2
De A à Z;pragmatème;;;B1;<ENT>Prép1_<ENT>C1_<ENT>Prép2_<ENT>C2
de quel droit?;collocation;justice;;N/A;<ENT>Prép1_<ENT>Conj_<ENT>C1
de la même eau;expression idiomatique;nature;;B1;<ENT>Prép1_<ENT>Det1_<ENT>Adj_<ENT>C1
pour les beaux yeux de quelqu'un;expression idiomatique;corps humain;;N/A;<ENT>Prép1_<ENT>Det1_<ENT>Adj_<ENT>C1_<ENT>Prép2_<ENT>C2
pour le meilleur et pour le pire;expression idiomatique;bipartite;;N/A;<ENT>Prép1_<ENT>Det1_<ENT>Adj_<ENT>Conj_<ENT>Prép2_<ENT>Det2_<ENT>Adj
au bleu;expression idiomatique;couleurs;;N/A;<ENT>Prép1_<ENT>Det1_<ENT>C1
à l'œil;expression idiomatique;corps humain;;A1;<ENT>Prép1_<ENT>Det1_<ENT>C1
sous les yeux;expression idiomatique;corps humain;;N/A;<ENT>Prép1_<ENT>Det1_<ENT>C1
du sang bleu;expression idiomatique;couleurs;;N/A;<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Adj
pour une raison ou pour une autre;collocation;autres;;N/A;<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Conj_<ENT>Prép2_<ENT>Det2_<ENT>C2
du papier à lettre;collocation;autres;;N/A;<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2_<ENT>C2
échanger un titre de transport;collocation;transports;;B2;<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2_<ENT>C2
en un clin d'œil;expression idiomatique;corps humain;;N/A;<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2_<ENT>C2
de l'eau dans le gaz;expression idiomatique;nature;;B1;<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2_<ENT>Det2_<ENT>C2
aux yeux de tous;expression idiomatique;corps humain;;N/A;<ENT>Prép1_<ENT>Det1_<ENT>C1_<ENT>Prép2_<ENT>Pron
ça fait [GNduree] que;pragmatème;;;B1;<ENT>Pron_<ENT>V_<ENT>Det1_<ENT>C1_<ENT>que
larder (une pièce de viande);collocation;cuisine (aliments);;N/A;<ENT>V_(<ENT>Det1_<ENT>C1_<ENT>Prép1_<ENT>C2)
souffler (le vent);collocation;nature;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
emmailloter (un marmot);collocation;personnes;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
tarir (ses larmes);collocation;autres;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
voler (un avion);collocation;déplacements;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
briser (ses attaches);collocation;autres;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
hennir (le cheval);collocation;animaux;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
conduire (un véhicule);collocation;déplacements;;A1;<ENT>V_(<ENT>Det1_<ENT>C1)
couper (les vivres);collocation;autres;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
tourner (une roue);collocation;objets;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
craqueter (la cigale);collocation;animaux;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
expirer (un bail);collocation;les affaires;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
ébouillanter (des légumes);collocation;cuisine (aliments);;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
surmonter (une difficulté);collocation;autres;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
trousser (une volaille);collocation;cuisine (aliments);;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
aboyer (le chien);collocation;animaux;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
beugler (le bœuf);collocation;animaux;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
franchir (un obstacle);collocation;autres;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
miauler (le chat);collocation;animaux;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
tomber (la pluie);collocation;nature;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
résoudre (un problème);collocation;autres;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
couler (la rivière);collocation;nature;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
nager (les poissons);collocation;animaux;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
dissiper (un doute);collocation;autres;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
cuire (le pain);collocation;cuisine (aliments);;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
réparer (un tort);collocation;autres;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
confire (des fruits);collocation;cuisine (aliments);;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
régler (un différend);collocation;autres;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
cesser (le feu);collocation;autres;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
meugler (la vache);collocation;animaux;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
fumer (le lard);collocation;cuisine (aliments);;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
naviguer (un bateau);collocation;déplacements;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
farcir (une dinde);collocation;cuisine (aliments);;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
voler (les oiseaux);collocation;animaux;;N/A;<ENT>V_(<ENT>Det1_<ENT>C1)
chanter (+nom chanson);collocation;action;;A1;<ENT>V_(<ENT>Det1)_<ENT>C1
saler (du jambon);collocation;cuisine (aliments);;N/A;<ENT>V_(<ENT>Prép1_<ENT>C1)
infuser (du thé);collocation;cuisine (aliments);;N/A;<ENT>V_(<ENT>Prép1_<ENT>C1)
aller (+verbe infinitif) à l'accueil;collocation;relations sociales;;A1;<ENT>V_(<ENT>V)_<ENT>Prép1_<ENT>Det1_<ENT>C1
parler bas;collocation;conversation;;N/A;<ENT>V_<ENT>Adj
aller mieux;collocation;santé;santé;A2;<ENT>V_<ENT>Adj
voir juste;collocation;autres;;N/A;<ENT>V_<ENT>Adj
tenir bon;collocation;autres;;N/A;<ENT>V_<ENT>Adj
sentir bon;collocation;autres;;A1;<ENT>V_<ENT>Adj
parler franc;collocation;conversation;;N/A;<ENT>V_<ENT>Adj
parler haut;collocation;conversation;;N/A;<ENT>V_<ENT>Adj
penser juste;collocation;autres;;N/A;<ENT>V_<ENT>Adj
voir clair;collocation;autres;;N/A;<ENT>V_<ENT>Adj
voir loin;collocation;autres;;N/A;<ENT>V_<ENT>Adj
couper court;collocation;autres;;N/A;<ENT>V_<ENT>Adj
parler français comme une vache espagnole;expression idiomatique;nationalité;animaux;N/A;<ENT>V_<ENT>Adj_<ENT>Adv_<ENT>Det1_<ENT>C1_<ENT>Adj
prendre mille détours;collocation;action;;B1;<ENT>V_<ENT>Adj_<ENT>C1
voir trente-six chandelles;expression idiomatique;chiffres;;A2;<ENT>V_<ENT>Adj_<ENT>C1
souffrir mille morts;expression idiomatique;chiffres;;N/A;<ENT>V_<ENT>Adj_<ENT>C1
répéter mille fois la même chose;expression idiomatique;chiffres;;N/A;<ENT>V_<ENT>Adj_<ENT>C1_<ENT>Det2_<ENT>Adj_<ENT>C2
nier toute responsabilité dans;expression verbale figée;comportement;;B2;<ENT>V_<ENT>Adj_<ENT>C1_<ENT>Prép1
regarder droit dans les yeux;collocation;corps humain;;N/A;<ENT>V_<ENT>Adj_<ENT>Prép1_<ENT>Det1_<ENT>C1
aller droit au cœur;expression idiomatique;corps humain;sensations/sentiments;N/A;<ENT>V_<ENT>Adj_<ENT>Prép1_<ENT>Det1_<ENT>C2
tomber amoureux;collocation;;;B1;<ENT>V_<ENT>Adj1
tomber juste;collocation;;;B2;<ENT>V_<ENT>Adj1
sentir (+adj);;;;A1;<ENT>V_<ENT>Adj1
voir rarement;collocation;cinq sens;;A1;<ENT>V_<ENT>Adv
aller loin;collocation;autres;;B2;<ENT>V_<ENT>Adv
voyager souvent;collocation;action;;A1;<ENT>V_<ENT>Adv
voir souvent;collocation;cinq sens;;A1;<ENT>V_<ENT>Adv
aller mal;collocation;sensations/sentiments;santé;B1;<ENT>V_<ENT>Adv
aimer éperdument;collocation;sensations/sentiments;;N/A;<ENT>V_<ENT>Adv
juger bon;collocation;autres;;N/A;<ENT>V_<ENT>Adv
désirer ardemment;collocation;sensations/sentiments;;N/A;<ENT>V_<ENT>Adv
aller bien;collocation;sensations/sentiments;santé;B1;<ENT>V_<ENT>Adv
voyager rarement;collocation;action;;A1;<ENT>V_<ENT>Adv
travailler comme quatre;expression idiomatique;chiffres;;C1;<ENT>V_<ENT>Adv_<ENT>Adj
boire comme quatre;expression idiomatique;chiffres;;N/A;<ENT>V_<ENT>Adv_<ENT>Adj
blanc comme neige;expression idiomatique;couleurs;nature;N/A;<ENT>V_<ENT>Adv_<ENT>Adj
mettre plus bas que terre;expression idiomatique;nature;;B1;<ENT>V_<ENT>Adv_<ENT>Adj_<ENT>Conj_<ENT>C1
être (absolument) sûr de;collocation;autres;;A1;<ENT>V_<ENT>Adv_<ENT>Adj_<ENT>Prép1
vivre comme chien et chat;expression idiomatique;animaux;;N/A;<ENT>V_<ENT>Adv_<ENT>C1_<ENT>Conj_<ENT>C2
dormir comme une marmotte;expression idiomatique;animaux;;B2;<ENT>V_<ENT>Adv_<ENT>Conj_<ENT>Det1_<ENT>C1
dormir comme un loir;expression idiomatique;animaux;;B2;<ENT>V_<ENT>Adv_<ENT>Conj_<ENT>Det1_<ENT>C1
travailler comme un cheval;expression idiomatique;animaux;;N/A;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1
boire comme un grenadier;expression idiomatique;personnes;;N/A;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1
boire comme un sonneur;expression idiomatique;personnes;;N/A;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1
boire comme un suisse;expression idiomatique;nationalité;;N/A;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1
boire comme une éponge;expression idiomatique;objets;;N/A;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1
dormir comme un sonneur;expression idiomatique;personnes;;N/A;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1
trembler comme une feuille;expression idiomatique;nature;cuisine (aliments);N/A;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1
chanter comme une casserole;expression idiomatique;musique;;B2;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1
vivre comme un chanoine;expression idiomatique;personnes;;N/A;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1
vivre comme un ermite;expression idiomatique;personnes;;N/A;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1
raisonner comme un tambour;expression idiomatique;musique;;B2;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1
vivre comme un moine;expression idiomatique;personnes;;N/A;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1
boire comme un templier;expression idiomatique;personnes;;N/A;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1
bavard comme une pie;expression idiomatique;animaux;;N/A;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1
bête comme un âne;expression idiomatique;animaux;;N/A;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1
boire comme un polonais;expression idiomatique;nationalité;;N/A;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1
rire comme un peigne;expression idiomatique;objets;;N/A;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1
rire comme une baleine;expression idiomatique;animaux;;C1;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1
promettre plus du beurre que du pain;expression idiomatique;cuisine (aliments);;N/A;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1_<ENT>Conj_<ENT>Det2_<ENT>C2
tourner comme un ours en cage;expression idiomatique;animaux;;N/A;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1_<ENT>Prép1_<ENT>C2
rester comme l'oiseau sur la branche;expression idiomatique;animaux;nature;N/A;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1_<ENT>Prép1_<ENT>Det2_<ENT>C2
retomber comme un chat sur ses pattes;expression idiomatique;animaux;corps animal;N/A;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1_<ENT>Prép1_<ENT>Det2_<ENT>C2
arriver comme un chien dans un jeu de quilles;expression idiomatique;animaux;;N/A;<ENT>V_<ENT>Adv_<ENT>Det1_<ENT>C1_<ENT>Prép1_<ENT>Det2_<ENT>C2_<ENT>Prép2_<ENT>C3
